,leaf_ID,disease
38565,2961,Late_blight
38566,2961,Late_blight
38567,2961,Late_blight
38568,2194,Late_blight
38569,2194,Late_blight
38570,2194,Late_blight
38571,2194,Late_blight
38572,2013,Late_blight
38573,2013,Late_blight
38574,2013,Late_blight
38575,2013,Late_blight
38576,2571,Late_blight
38577,2571,Late_blight
38578,2571,Late_blight
38579,2571,Late_blight
38580,5129,Late_blight
38581,5129,Late_blight
38582,5129,Late_blight
38583,5129,Late_blight
38584,5334,Late_blight
38585,5334,Late_blight
38586,5334,Late_blight
38587,5334,Late_blight
38588,4970,Late_blight
38589,4970,Late_blight
38590,4970,Late_blight
38591,4970,Late_blight
38592,1081,Late_blight
38593,1081,Late_blight
38594,1081,Late_blight
38595,1081,Late_blight
38596,1412,Late_blight
38597,1412,Late_blight
38598,1412,Late_blight
38599,1412,Late_blight
38600,1265,Late_blight
38601,1265,Late_blight
38602,1265,Late_blight
38603,1265,Late_blight
38604,4533,Late_blight
38605,4533,Late_blight
38606,4533,Late_blight
38607,4533,Late_blight
38608,5179,Late_blight
38609,5179,Late_blight
38610,5179,Late_blight
38611,5179,Late_blight
